org_type,org_size,facilities_affected,cyber_threats_tracked,monitoring_freq,backup_compromised,ransomware_infection_rate_(%),data_encrypted,data_stolen,recovery_time_(days),entry_method,paid_ransom,data_restored,ransomware_incidents,cluster,anomaly
Hospital,Medium,14,50-350,Daily,True,64.7,True,False,57,Exploited Vulnerability,False,50.87,2,1,0
Hospital,Medium,9,50-350,Daily,True,67.52,True,False,62,Compromised Credentials,True,43.13,4,0,0
Clinic,Medium,1,50-350,Daily,True,65.02,True,False,53,Compromised Credentials,False,24.46,7,1,0
Clinic,Medium,1,50-350,More than once per day,True,26.46,False,False,13,Compromised Credentials,True,62.46,5,1,0
Hospital,Medium,12,1-50,Monthly,False,55.11,True,True,33,Compromised Credentials,False,41.17,3,0,0
Hospital,Medium,11,1-50,Monthly,True,61.76,True,False,27,Exploited Vulnerability,True,48.51,5,0,0
Clinic,Medium,21,50-350,More than once per day,False,35.54,True,False,25,Compromised Credentials,False,44.81,4,2,0
Pharma,Large,1,350+,Weekly,True,60.22,True,False,28,Compromised Credentials,True,69.89,7,1,0
Hospital,Medium,20,1-50,Daily,False,78.92,True,True,54,Compromised Credentials,True,47.16,6,0,0
Hospital,Medium,12,50-350,Monthly,True,75.25,True,False,53,Exploited Vulnerability,True,52.24,2,0,0
Clinic,Medium,17,50-350,Daily,True,47.49,True,False,59,Exploited Vulnerability,False,34.79,4,1,0
Hospital,Medium,15,50-350,Daily,True,49.81,True,False,50,Phishing Email,True,61.84,7,1,0
Insurance,Large,2,350+,Weekly,True,50.24,True,True,28,Compromised Credentials,False,36.2,7,1,0
Insurance,Medium,18,50-350,Weekly,False,53.45,True,False,45,Compromised Credentials,True,69.71,2,0,0
Clinic,Small,16,1-50,Daily,False,64.97,True,True,53,Compromised Credentials,False,22.01,5,2,0
Hospital,Large,4,350+,Weekly,True,52.12,True,False,21,Phishing Email,True,73.94,4,1,0
Research Lab,Medium,8,50-350,More than once per day,True,36.5,True,False,26,Compromised Credentials,True,22.3,7,1,0
Clinic,Medium,2,350+,Monthly,True,87.13,True,False,30,Phishing Email,True,38.11,4,1,0
Insurance,Medium,14,50-350,More than once per day,True,24.33,True,True,32,RDP Exploit,True,56.57,7,1,0
Clinic,Small,15,350+,Monthly,True,50.45,True,False,33,Compromised Credentials,False,50.62,4,2,0
Research Lab,Small,9,1-50,Daily,False,71.3,True,False,37,Exploited Vulnerability,True,42.92,3,2,0
Clinic,Small,2,1-50,Daily,True,56.58,True,False,49,Compromised Credentials,False,12.71,1,2,0
Clinic,Medium,17,350+,Monthly,False,65.62,True,False,18,Compromised Credentials,True,14.47,6,2,0
Pharma,Medium,10,1-50,Monthly,False,68.82,True,True,33,Compromised Credentials,False,34.71,3,0,0
Clinic,Small,9,1-50,Weekly,False,77.22,True,False,37,Compromised Credentials,False,22.68,5,2,0
Clinic,Medium,2,50-350,More than once per day,True,54.13,False,False,42,Infected Removable Media,False,29.49,2,1,0
Hospital,Large,24,350+,Daily,False,55.3,True,False,20,Exploited Vulnerability,True,72.83,5,0,0
Clinic,Small,19,1-50,Daily,False,70.94,True,False,43,Phishing Email,False,20.53,4,2,0
Clinic,Medium,17,350+,Daily,True,52.77,True,False,32,Compromised Credentials,True,58.44,1,1,0
Hospital,Medium,11,50-350,Weekly,True,59.83,True,False,46,Compromised Credentials,True,53.58,4,0,0
Hospital,Medium,17,50-350,More than once per day,False,45.17,True,False,31,Exploited Vulnerability,False,41.75,3,0,0
Clinic,Medium,10,350+,Weekly,False,41.4,True,False,18,Exploited Vulnerability,True,58.32,2,2,0
Research Lab,Medium,18,50-350,Weekly,True,43.7,True,False,54,Compromised Credentials,False,31.46,6,1,0
Clinic,Small,23,1-50,More than once per day,True,29.63,True,False,27,Compromised Credentials,False,35.76,5,2,0
Hospital,Medium,6,1-50,Weekly,True,61.23,True,True,50,Exploited Vulnerability,False,19.63,3,1,0
Clinic,Medium,16,50-350,Weekly,True,48.59,True,False,61,Compromised Credentials,True,61.53,1,2,0
Hospital,Medium,18,50-350,Weekly,True,68.31,True,False,81,Phishing Email,False,29.56,3,1,0
Clinic,Small,20,350+,More than once per day,True,52.87,True,False,25,Phishing Email,True,69.76,3,1,0
Hospital,Medium,18,50-350,Weekly,False,76.59,True,False,51,Exploited Vulnerability,True,43.22,7,0,0
Hospital,Medium,1,50-350,Daily,False,63.36,True,False,17,RDP Exploit,False,39.47,1,0,0
Hospital,Medium,3,50-350,Daily,False,59.5,True,True,19,Compromised Credentials,False,34.3,5,0,0
Hospital,Medium,15,1-50,Weekly,True,82.94,True,False,80,Exploited Vulnerability,False,39.4,7,1,0
Hospital,Medium,20,1-50,Weekly,False,48.26,True,False,40,Phishing Email,True,54.91,2,0,0
Hospital,Large,10,350+,More than once per day,True,37.36,True,False,18,Compromised Credentials,False,41.14,3,1,0
Clinic,Small,21,1-50,Weekly,True,50.07,True,True,59,Compromised Credentials,False,33.22,4,2,0
Clinic,Small,5,1-50,Monthly,False,84.52,True,False,42,Infected Removable Media,True,36.8,5,2,0
Hospital,Medium,15,50-350,Daily,True,55.7,True,True,67,Compromised Credentials,True,57.21,5,0,0
Insurance,Medium,23,50-350,Monthly,True,82.29,True,False,78,Phishing Email,True,44.78,6,1,0
Hospital,Large,14,350+,Weekly,True,69.55,True,True,30,Compromised Credentials,True,62.07,6,1,0
Clinic,Small,15,1-50,Weekly,True,51.87,True,False,87,Exploited Vulnerability,True,54.04,1,2,0
Hospital,Medium,10,1-50,Daily,False,52.81,True,True,27,Malicious Website,False,33.54,5,0,0
Hospital,Medium,24,1-50,Daily,False,61.95,False,True,64,Phishing Email,True,50.8,6,0,0
Clinic,Medium,9,50-350,Monthly,False,46.56,False,False,30,Exploited Vulnerability,False,27.76,4,2,0
Clinic,Small,12,1-50,Daily,False,49.26,True,True,30,Exploited Vulnerability,False,42.7,5,2,0
Insurance,Medium,7,50-350,More than once per day,False,30.92,True,False,12,Phishing Email,True,80.94,7,1,0
Clinic,Small,5,350+,Weekly,False,48.27,True,True,15,Exploited Vulnerability,True,69.83,2,2,0
Pharma,Large,24,350+,More than once per day,True,36.88,True,False,27,Exploited Vulnerability,False,35.93,1,1,0
Hospital,Large,10,1-50,Weekly,False,64.86,True,False,26,Exploited Vulnerability,False,21.7,4,0,0
Hospital,Medium,8,50-350,Weekly,True,76.9,False,False,77,Exploited Vulnerability,False,12.23,2,1,0
Hospital,Medium,22,50-350,Monthly,False,80.89,False,False,47,RDP Exploit,True,39.29,1,0,0
Hospital,Large,20,350+,Weekly,True,62.79,True,False,42,Exploited Vulnerability,False,46.86,1,0,0
Clinic,Small,16,350+,More than once per day,False,28.0,True,False,6,RDP Exploit,False,36.67,2,2,0
Clinic,Small,12,1-50,Daily,False,81.91,True,False,24,Phishing Email,True,27.51,5,2,0
Hospital,Medium,9,50-350,Weekly,False,74.72,True,False,30,Exploited Vulnerability,True,53.89,7,0,0
Pharma,Large,10,1-50,Daily,False,48.73,True,False,29,Compromised Credentials,False,27.67,4,0,0
Insurance,Large,16,1-50,Monthly,True,55.07,True,False,45,Exploited Vulnerability,True,54.67,4,1,0
Hospital,Medium,10,1-50,Weekly,True,64.4,True,True,49,Exploited Vulnerability,False,28.81,3,1,0
Hospital,Medium,9,50-350,More than once per day,True,54.43,True,False,43,RDP Exploit,False,27.46,3,1,0
Hospital,Medium,3,50-350,Monthly,True,68.52,True,False,52,Compromised Credentials,False,20.0,1,1,0
Hospital,Large,19,1-50,More than once per day,True,24.6,True,False,25,Exploited Vulnerability,False,47.43,3,1,0
Hospital,Medium,11,50-350,More than once per day,True,31.93,True,False,26,Compromised Credentials,True,19.61,4,1,0
Clinic,Small,6,1-50,Weekly,True,81.48,True,False,41,Phishing Email,False,39.27,4,2,0
Hospital,Medium,6,50-350,Monthly,False,58.45,True,True,23,Compromised Credentials,True,54.72,3,0,0
Hospital,Large,15,1-50,Daily,False,52.52,True,True,37,Phishing Email,False,14.9,3,0,0
Pharma,Medium,15,1-50,Daily,True,35.5,True,False,41,Phishing Email,False,37.03,6,1,0
Clinic,Medium,13,50-350,Daily,True,58.94,True,False,43,Phishing Email,True,48.15,6,1,0
Pharma,Medium,22,1-50,Daily,True,59.32,False,False,90,RDP Exploit,True,60.31,7,1,0
Hospital,Medium,5,50-350,Daily,True,71.14,False,False,71,Phishing Email,False,31.45,1,1,0
Hospital,Medium,14,1-50,Daily,True,59.5,True,True,44,Exploited Vulnerability,True,47.01,4,0,0
Clinic,Medium,21,50-350,Weekly,True,44.8,True,False,63,Exploited Vulnerability,True,58.52,7,2,0
Hospital,Medium,2,1-50,Monthly,True,85.59,True,False,84,Exploited Vulnerability,False,30.33,6,1,0
Hospital,Medium,23,50-350,Daily,True,62.73,True,False,65,Exploited Vulnerability,False,48.13,5,1,0
Clinic,Medium,12,50-350,Daily,True,46.97,True,True,53,Exploited Vulnerability,True,57.46,7,2,0
Clinic,Small,20,1-50,Weekly,True,64.74,True,False,90,Compromised Credentials,False,38.45,4,2,0
Clinic,Medium,14,50-350,Weekly,False,46.54,False,True,27,RDP Exploit,True,65.14,7,2,0
Clinic,Small,19,1-50,Monthly,False,57.83,True,False,58,Exploited Vulnerability,False,31.61,1,2,0
Clinic,Medium,24,50-350,Daily,True,64.16,False,False,61,Phishing Email,True,39.58,2,1,0
Hospital,Large,20,1-50,More than once per day,True,44.9,True,False,49,RDP Exploit,True,59.64,6,1,0
Hospital,Medium,15,50-350,Daily,True,64.44,True,False,80,Malicious Website,True,64.16,3,1,0
Hospital,Medium,20,50-350,Weekly,True,87.37,True,True,87,Exploited Vulnerability,False,32.99,2,1,0
Hospital,Large,24,350+,Daily,True,46.35,True,False,25,Exploited Vulnerability,False,24.71,3,0,0
Pharma,Medium,17,50-350,Weekly,True,54.92,False,False,85,Phishing Email,True,54.87,7,1,0
Clinic,Medium,14,50-350,Daily,True,54.95,True,False,90,Exploited Vulnerability,True,18.39,7,2,0
Research Lab,Medium,23,50-350,Daily,True,53.62,True,False,81,Exploited Vulnerability,False,29.84,3,1,0
Hospital,Large,18,350+,Weekly,False,59.4,True,False,29,Infected Removable Media,True,70.3,5,0,0
Hospital,Medium,22,50-350,Daily,True,76.43,True,False,85,Phishing Email,True,50.89,7,1,0
Hospital,Medium,24,1-50,Weekly,True,57.59,True,False,59,Exploited Vulnerability,False,26.87,5,1,0
Hospital,Large,5,350+,Daily,True,56.17,True,False,25,Compromised Credentials,False,35.24,3,0,0
Hospital,Medium,22,50-350,Daily,True,70.46,True,False,63,Exploited Vulnerability,True,50.68,4,0,0
Research Lab,Medium,12,350+,Daily,False,65.34,True,True,21,Exploited Vulnerability,False,44.23,1,0,0
Clinic,Small,10,350+,Daily,False,74.46,True,False,13,Malicious Website,False,18.43,1,2,0
Clinic,Small,8,1-50,More than once per day,True,32.65,True,False,42,Exploited Vulnerability,False,35.25,3,2,0
Clinic,Medium,6,50-350,Weekly,False,65.13,True,False,27,RDP Exploit,False,12.2,1,2,0
Pharma,Medium,15,1-50,Weekly,True,40.71,True,False,70,Phishing Email,False,29.53,1,1,0
Hospital,Medium,12,1-50,Daily,True,61.64,False,False,52,Phishing Email,False,6.95,4,1,0
Hospital,Medium,6,1-50,More than once per day,True,50.95,True,True,31,RDP Exploit,False,22.43,6,1,0
Hospital,Medium,12,50-350,Monthly,False,47.7,True,False,16,Phishing Email,False,34.02,4,0,0
Research Lab,Small,15,1-50,Daily,True,54.36,True,True,60,Compromised Credentials,False,14.84,3,1,0
Pharma,Medium,12,1-50,More than once per day,True,40.57,True,False,36,Exploited Vulnerability,True,54.28,6,1,0
Hospital,Medium,9,50-350,Daily,True,70.8,False,True,48,Exploited Vulnerability,True,54.08,7,1,0
Insurance,Large,19,1-50,Weekly,False,38.33,True,False,37,Compromised Credentials,False,14.92,1,0,0
Insurance,Large,21,1-50,Daily,False,41.0,True,False,31,Compromised Credentials,False,30.04,3,0,0
Hospital,Large,2,1-50,Weekly,False,72.63,True,False,22,RDP Exploit,False,42.14,4,0,0
Hospital,Large,13,1-50,Daily,False,64.43,True,False,39,Exploited Vulnerability,True,55.75,1,0,0
Clinic,Medium,13,50-350,More than once per day,False,47.42,True,False,23,Compromised Credentials,True,60.44,7,2,0
Pharma,Large,8,1-50,Daily,False,66.31,True,False,19,Exploited Vulnerability,True,38.6,4,2,0
Hospital,Large,13,350+,Weekly,False,58.84,True,False,14,Compromised Credentials,False,29.09,2,0,0
Research Lab,Medium,4,50-350,Weekly,False,72.6,True,False,22,Phishing Email,True,43.8,6,0,0
Hospital,Medium,6,1-50,More than once per day,True,37.15,True,True,33,Exploited Vulnerability,False,11.26,7,1,0
Research Lab,Small,6,1-50,Daily,True,90.0,True,False,69,Phishing Email,False,31.35,7,1,0
Clinic,Medium,21,50-350,Weekly,False,70.11,True,False,58,Exploited Vulnerability,False,27.03,1,2,0
Clinic,Medium,12,50-350,Weekly,False,64.63,True,False,27,Compromised Credentials,False,12.71,2,2,0
Insurance,Medium,12,1-50,Daily,False,65.36,False,True,40,Exploited Vulnerability,False,36.59,2,1,0
Insurance,Large,17,1-50,Weekly,False,54.48,True,False,42,Compromised Credentials,False,34.64,4,0,0
Insurance,Large,7,350+,Daily,False,54.22,True,False,15,Exploited Vulnerability,True,49.06,4,0,0
Hospital,Medium,15,1-50,Daily,True,71.64,True,False,83,Phishing Email,False,45.37,5,1,0
Clinic,Small,24,1-50,More than once per day,True,36.88,True,True,46,Exploited Vulnerability,True,50.06,6,2,0
Hospital,Large,17,350+,Weekly,True,57.19,True,False,34,Compromised Credentials,True,71.41,1,1,0
Clinic,Medium,10,50-350,Daily,True,56.82,True,False,42,Infected Removable Media,False,32.49,6,1,0
Clinic,Small,23,1-50,Weekly,True,39.42,True,False,66,Exploited Vulnerability,True,58.71,5,2,0
Clinic,Medium,20,50-350,Weekly,True,80.78,True,False,95,Phishing Email,False,24.35,6,1,0
Clinic,Small,6,1-50,Weekly,True,82.01,True,True,60,Phishing Email,True,59.25,3,2,0
Pharma,Medium,9,50-350,Daily,False,52.62,True,False,17,Compromised Credentials,False,12.97,7,0,0
Hospital,Medium,15,50-350,Daily,True,48.7,True,True,40,Compromised Credentials,False,33.08,3,1,0
Clinic,Medium,16,350+,Monthly,False,53.29,True,False,24,Exploited Vulnerability,False,33.17,7,2,0
Hospital,Large,21,350+,Weekly,False,43.55,True,False,15,Exploited Vulnerability,True,72.86,7,0,0
Hospital,Large,8,350+,Weekly,True,56.7,True,False,28,Compromised Credentials,True,71.65,6,1,0
Hospital,Large,16,350+,More than once per day,True,49.01,True,False,27,Exploited Vulnerability,False,48.27,4,1,0
Pharma,Medium,5,50-350,Daily,False,65.5,True,False,21,Compromised Credentials,False,43.28,3,0,0
Insurance,Medium,18,1-50,Weekly,False,56.09,True,True,41,Exploited Vulnerability,True,43.53,2,0,0
Pharma,Medium,20,50-350,More than once per day,True,42.93,False,False,53,Compromised Credentials,False,39.97,6,1,0
Pharma,Medium,14,50-350,Weekly,True,65.87,True,False,72,Exploited Vulnerability,True,62.65,7,1,0
Hospital,Large,2,350+,Daily,True,64.81,True,False,19,Compromised Credentials,True,67.6,3,1,0
Hospital,Medium,23,1-50,More than once per day,True,16.97,True,False,26,Compromised Credentials,False,27.56,5,1,0
Clinic,Medium,23,350+,Daily,True,52.06,True,True,49,Exploited Vulnerability,True,29.7,1,1,0
Clinic,Medium,3,350+,Daily,True,60.66,True,False,23,Exploited Vulnerability,True,50.81,7,1,0
Clinic,Medium,14,350+,More than once per day,True,29.02,True,False,20,Exploited Vulnerability,False,53.6,4,1,0
Hospital,Large,7,350+,Weekly,False,50.43,True,False,15,Infected Removable Media,False,40.92,1,0,0
Clinic,Small,15,1-50,Daily,False,77.45,True,False,47,RDP Exploit,False,28.81,4,2,0
Clinic,Small,17,1-50,Daily,False,46.31,False,False,39,Exploited Vulnerability,True,41.65,6,2,0
Hospital,Medium,1,1-50,Monthly,False,47.02,False,True,11,Phishing Email,False,20.12,3,1,1
Clinic,Small,9,1-50,Daily,False,89.92,True,True,49,Phishing Email,False,14.18,3,2,0
Clinic,Medium,22,50-350,Daily,True,55.94,True,False,71,Compromised Credentials,False,38.99,4,1,0
Clinic,Medium,14,350+,Weekly,True,56.83,True,False,37,RDP Exploit,True,71.58,1,1,0
Hospital,Large,16,350+,Monthly,False,48.36,True,False,17,Phishing Email,True,19.77,2,0,0
Research Lab,Medium,21,50-350,More than once per day,False,31.42,True,True,29,Compromised Credentials,False,50.62,4,1,0
Hospital,Medium,13,1-50,Daily,True,74.03,True,False,72,Compromised Credentials,True,47.31,6,0,0
Hospital,Large,6,1-50,Weekly,True,75.85,True,False,52,Exploited Vulnerability,True,55.19,2,0,0
Research Lab,Small,22,1-50,Daily,False,85.74,True,False,66,Exploited Vulnerability,True,43.9,5,2,0
Clinic,Small,1,1-50,Weekly,True,77.99,True,True,60,Compromised Credentials,True,41.01,4,2,0
Hospital,Medium,21,50-350,Monthly,True,64.66,True,False,68,Phishing Email,True,57.0,4,1,0
Clinic,Small,4,1-50,Monthly,False,60.3,True,False,35,Phishing Email,False,17.4,2,2,0
Clinic,Small,3,1-50,Daily,True,76.72,True,False,60,Phishing Email,False,23.53,6,2,0
Research Lab,Small,17,1-50,Daily,False,89.73,True,True,74,RDP Exploit,True,13.19,2,2,0
Research Lab,Medium,2,50-350,Monthly,False,50.08,True,False,17,Compromised Credentials,False,36.21,6,0,0
Clinic,Medium,19,50-350,Daily,True,60.11,True,False,92,Exploited Vulnerability,False,36.55,3,1,0
Clinic,Medium,20,50-350,Daily,True,60.55,True,False,69,Compromised Credentials,True,59.34,1,2,0
Hospital,Medium,23,50-350,Weekly,True,33.22,True,False,33,Infected Removable Media,False,70.02,6,1,0
Hospital,Large,22,350+,Daily,True,59.76,True,False,37,Phishing Email,True,59.07,7,1,0
Clinic,Small,8,1-50,Daily,False,90.0,False,False,54,Phishing Email,True,39.36,3,2,0
Clinic,Medium,15,50-350,Monthly,True,47.61,True,False,69,Exploited Vulnerability,False,30.75,3,1,0
Clinic,Medium,6,50-350,Daily,True,72.33,True,False,52,RDP Exploit,False,25.79,2,1,0
Hospital,Medium,23,50-350,More than once per day,True,52.67,True,False,52,Exploited Vulnerability,True,60.49,6,1,0
Hospital,Large,20,350+,Daily,True,41.53,True,False,22,Compromised Credentials,True,79.24,7,1,0
Clinic,Small,2,1-50,Weekly,True,54.6,True,False,49,Exploited Vulnerability,True,52.61,7,2,0
Hospital,Medium,15,50-350,More than once per day,True,36.52,True,False,35,Exploited Vulnerability,False,35.38,4,1,0
Research Lab,Small,20,1-50,Daily,True,90.0,True,True,106,Phishing Email,True,40.64,7,1,0
Hospital,Medium,12,50-350,Weekly,True,73.03,True,False,74,Exploited Vulnerability,False,38.99,4,1,0
Clinic,Small,3,1-50,Weekly,True,42.29,False,False,44,Exploited Vulnerability,True,56.73,7,2,0
Pharma,Large,10,1-50,Daily,False,55.92,True,False,28,Compromised Credentials,True,48.21,2,0,0
Hospital,Medium,14,50-350,Weekly,True,66.01,True,True,72,Compromised Credentials,False,31.98,7,1,0
Clinic,Medium,22,50-350,Daily,False,41.26,True,False,35,RDP Exploit,True,64.17,7,2,0
Hospital,Medium,14,1-50,Weekly,True,65.52,True,False,65,Exploited Vulnerability,False,42.31,4,1,0
Clinic,Medium,3,50-350,Daily,False,56.64,True,False,15,Compromised Credentials,False,13.05,6,2,0
Clinic,Medium,1,50-350,More than once per day,True,41.36,True,False,29,RDP Exploit,False,35.83,1,1,0
Clinic,Small,20,1-50,Weekly,False,85.79,True,True,46,Phishing Email,False,20.45,5,2,0
Clinic,Medium,1,50-350,Daily,True,48.5,True,False,39,Compromised Credentials,False,28.04,6,1,0
Insurance,Medium,2,50-350,Daily,False,57.75,True,False,29,Compromised Credentials,True,56.44,4,0,0
Hospital,Medium,19,50-350,Daily,True,72.15,True,False,66,Exploited Vulnerability,False,35.68,4,1,0
Hospital,Medium,24,1-50,Weekly,False,70.84,True,False,47,Phishing Email,False,4.79,3,0,0
Insurance,Large,10,1-50,Daily,False,43.89,True,True,22,Exploited Vulnerability,True,63.6,6,0,0
Clinic,Medium,4,50-350,Daily,True,44.95,True,True,33,Compromised Credentials,True,44.59,2,2,0
Insurance,Large,4,350+,More than once per day,True,39.64,False,False,17,Exploited Vulnerability,True,80.18,6,1,0
Clinic,Medium,13,50-350,Daily,True,45.71,True,False,49,Exploited Vulnerability,True,46.09,4,2,0
Insurance,Medium,9,1-50,Daily,True,80.13,True,False,61,Compromised Credentials,True,44.35,7,1,0
Clinic,Medium,7,50-350,Daily,False,51.66,False,False,30,Exploited Vulnerability,True,52.37,6,2,0
Research Lab,Medium,16,350+,More than once per day,True,53.98,True,False,21,Phishing Email,False,60.61,2,1,0
Pharma,Large,18,1-50,Daily,True,52.44,True,True,64,Exploited Vulnerability,False,49.38,3,0,0
Clinic,Small,3,350+,Weekly,False,52.6,True,False,10,Infected Removable Media,False,39.7,7,2,0
Hospital,Large,20,350+,Weekly,True,64.98,True,False,31,Exploited Vulnerability,False,52.78,1,0,0
Hospital,Medium,20,1-50,Monthly,False,65.13,True,True,54,Exploited Vulnerability,True,56.25,5,0,0
Hospital,Large,10,350+,More than once per day,False,35.47,True,False,8,Phishing Email,True,72.97,7,0,0
